Product Name,Review
"APPLE iPhone 12 Pro (Gold, 512 GB)",The fastest delivery by flipkart! Received the product in 24 hours of placing the order. The phone light and smooth to operate. Excellent performance and the camera quality is unbeatable!READ MORE
"APPLE iPhone 12 Pro (Gold, 512 GB)",I purchased this phone 4 my wife.i give her surprised gift.she was so happy that her tears came when she saw this gift☺️.Some reviews after 4 days use1. Looks awesome 👌2. Camera quality superb❤️3. Battery avarage normal🤟4. According 2 price its below avarage 🤏5. Performance no 1👍READ MORE
"APPLE iPhone 12 Pro (Gold, 512 GB)",The camera is mind-blowing I love it 😘READ MORE
"APPLE iPhone 12 Pro (Gold, 512 GB)",Love my new iphone 12 pro ❤️❤️❤️READ MORE
"APPLE iPhone 12 Pro (Gold, 512 GB)",One of the best looking phone in the market right now with a decent performance jump from 11 pro. Camera is excellent and the display is quite responsive and sharp. Only issue is it does not have a higher refresh rate and the battery life is average.READ MORE
"APPLE iPhone 12 Pro (Gold, 512 GB)",Awesome performenceREAD MORE
"APPLE iPhone 12 Pro (Gold, 512 GB)",The processor is fast. The only thing i did not like how it handles selfies in room lights. My iphone xs selfies tend to look appealing to my eyes. Or the rear camera. Night mode is excellent.READ MORE
"APPLE iPhone 12 Pro (Gold, 512 GB)",Its just Perfect . Prices are a bit high .READ MORE
"APPLE iPhone 12 Pro (Gold, 512 GB)","Before this buy I've XR. This phone have perfect griping, pro camera modes, super display and many things when you buy then know it.READ MORE"
"APPLE iPhone SE (White, 256 GB)",Great device. Let me tell the Pros..1. Superb build quality 2. Great display. 3. Camera is great in good lighting conditions 4. Processing is great. 5. Sound is superb. 6. Call quality is great. 7. Red colour looks superb.8. Portrait mode photography is Superb.READ MORE
"APPLE iPhone SE (White, 256 GB)",Everything is fine of this mobile except battery. Battery consumption at 8-10% Brightness inVideo call : almost 4% reduction for every 5-6 mins. Phone call : almost 1% reduction for every 4-5 mins. Which seems to be bit faster consumption. First iPhone I’m using. I’m not sure about regular battery consumption rate. But this doesn’t look nice to me.READ MORE
"APPLE iPhone SE (White, 256 GB)","iPhone SE 2020 Looks premium😍 Battery:-Most of the people think it’s only 1800 mAh battery???? Is it sufficient??🧐After 8 days of usage ..! in 100%chargeI have played lots of game especially pubg3Hrs of pubg with fully charge6Hrs of Heavy usages also played 1Hrs of pubg14Hrs with normal usage like .,movie,what app,Fb,Instagram and Twitter and callCharging time:- takes more than 2.5hrs with box charger and with 12w 1.50Hrs Performance:- Same like iPhone 11,11pro,11pro max (A13bionic...READ MORE"
"APPLE iPhone SE (White, 256 GB)",Mobile is very handy. Packed with good performances and nice camera. This is my first iPhone. Very good experience with Apple. Battery is worst. I am hardly getting 5 hours screen on time.  Positive thing is I came to know how many hours I was spending on my mobile. Because of poor battery now I am only using mobile for 4 hours a day.READ MORE
"APPLE iPhone SE (White, 256 GB)","Keep the battery aside and I don’t see any other reason why you shouldn’t buy it. It’s super fast, has an awesome pair of camera, punchy speaker, good looks, beautiful screen, perfect size and an amazing user experience. Everything about this phone is no nonsense.Coming to battery, I was aware it was less but I didn’t care because for my casual usage, it easily lasts 24hours. It easily gives an onscreen time of 4 hours per day and if you are using your phone for more than that, you know you...READ MORE"
"APPLE iPhone SE (White, 256 GB)","My first iPhone and very happy with it. Slick and gorgeous design with perfect compact mobile. Performance is so amazing ,display softness more than 5 *. Little bit battery issues for fast drains like need to charge once in a 12 hours. May be this will solve out in next update. Definitely worth to buy than other brands.READ MORE"
"APPLE iPhone SE (White, 256 GB)","First of all we will talk about battery it has 1800 mah battery ,but u know what it works like 4000 mah truly amazing phone with optical image stabilisation in video with editing option 64 gb variant is too good go for itREAD MORE"
"APPLE iPhone SE (White, 256 GB)",best compact phone i ever have.It has pretty good camera and performance.I have iphone 11pro but now i fall in love with this phone.Best phone👍👍.Go for it if u love small size phone👍👍👍READ MORE
"APPLE iPhone SE (White, 256 GB)","People talk about it’s battery backup?? man I’m in love with this handset. So clean, so smooth. Smoother than xr if you’ve used both you’ll understand. Camera better than xr. Battery of xr is better but still I’ll vote for se because of A13 Bionic chip, touch haptics and many more reasons. Its a beast in this segment. Still I want you all to feel this beast in your hand. Sexy as it looks, just a perfect masterpiece.READ MORE"
"APPLE iPhone SE (White, 256 GB)",This is the first iPhone I hv bought .. It’s bit diff for me using this first first as for so many years I hv been using android.. but I am actually liking it .. The camera omg it’s really awesome .. like it feels classy using this .. Battery is also as of now good enough .. I am writing this review after using it for 40 days.. if anyone is thinking of buying this pls go for it .. Thanks.READ MORE
"APPLE iPhone SE (White, 256 GB)",One of Best phone in 2020..Excellent Camera and Performance..battery also good without Games..Thanks u Flipkart Best offer and fastest delivery .READ MORE
"APPLE iPhone SE (White, 256 GB)","If you are going to use apple for first time then you will be amazed. Performance wise this phone is ultra first. Camera is also pretty good, attached images were taken indoor only. Display is also quite good. The BEST thing about this phone is it’s size. So easy to use this phone singe handedly. Excellent grip. Fits very crisply in pockets.The worst thing is it’s battery. Doesn’t last long. Better to have a power bank to avoid sudden switch off.READ MORE"
"APPLE iPhone SE (White, 256 GB)","Hey iPhone lovers. If you like small phone you'll love it. A13 performed like a beast. Performance is top notch. If your budget tight, then go for it. You never disappoint after use it. And Apple iPhone security is best.READ MORE"
"APPLE iPhone SE (White, 256 GB)","One word.. beautiful iphone ❤️ premium feelJust go for it without any doubt. Superb camera, handy, white color is soo good. This phone is for someone who don't like big screen phones.READ MORE"
"APPLE iPhone SE (White, 256 GB)","Let's face it. The main reason you're even considering this is because you want a compact phone that doesn't compromise on power. Getting OS updates for another 4-5 years, with a decent camera, waterproofing and wireless charging is just an added advantage. There's a few things it could've done better: 1. Battery is barely adequate for a day of moderate usage.2. The bezels could have been reduced to have more screen to body ratio.3. Night mode for the camera was a software feature that ...READ MORE"
"APPLE iPhone SE (White, 256 GB)","This iPhone SE is the best phone ever you get. Beautifully designed gives a classy look in your palms. Moreover, performance wise it is a benchmark. You will not be disappointed in this budget. My purchase point was its size. If you are looking for the same you won’t be disappointed. I strongly recommend this phone to people who is more work oriented. Game loves should skip this phone as this is not a game phone. Best features with stunning looks & performance. Battery life is very good...READ MORE"
"APPLE iPhone SE (White, 256 GB)",This is my second iphone after iphone 4s. I’ve been a long time android user in between. I’ll tell you who this phone is for. Prospective buyers can then decide1. For photo and video enthusiasts. Very reliable camera. Fast and excellent picture quality. Videos are absolutely stable and professional quality. You would be amazed how many people shoot Youtube videos on an iPhone. The only downside is that the display doesn’t do justice to the photos and videos you have taken. Night photos are ...READ MORE
"APPLE iPhone SE (White, 256 GB)",As always compact and handy ... with good image stability 4K gives amazing experience Battery capacity is little poor .. it’s worth buying on this budget..4/5 my ratingREAD MORE
"APPLE iPhone SE (White, 256 GB)",Best camera phone Image processing is best Best display and battery life is also best Best processor Overall best phone U can look after images alsoREAD MORE
"APPLE iPhone SE (White, 256 GB)","Who all loves older size i.e., 4.7 inch type should definitely go for this.  Nothing is better than XR, XS or 11. Best for price and usage.READ MORE"
"APPLE iPhone SE (White, 256 GB)","This Phone is Simply Brilliant.The fastest mobile processor from Apple, A13 bionic chip can tackle any task without breaking a sweat. The CLASSIC Design is the reason to buy this phone as it is so easy for one hand operation. Camera performance and Battery backup has been improved significantly over the predecessor. Definetely a Value for your Buck.READ MORE"
"APPLE iPhone SE (White, 256 GB)","The powerful small phone that I always wished for !!Nowadays the fad is big screen phones but for me, I like a small powerful phone with awesome camera. Ticked all the boxes that I had in my mind. Switched from android. Never going back!READ MORE"
"APPLE iPhone SE (White, 256 GB)","This is a beast. Smaller yet powerful. Sleek design and a Beauty.I will give straight reason for:Why to buy?1. If you want an iPhone2. If this is your first one3. If you want a small screen phone just for working purpose no entertainment4. If you have another phone as backup5. If you have other apple products and you want to pair this up as your latest purchase.6. If you have a decent 42k to spend without any second thought.Why not to buy?1. Battery drain, and low battery capacity...READ MORE"
"APPLE iPhone SE (White, 256 GB)","Totally worth the price if:- you are a iOS fan- like compact phone- want to switch from android to iPhone- you like clicking some good photos (camera is unbeatable)- you multitask (normal phones get stuck between apps, this will keep you going without a hiatus (lag)- you like to listen to music (have 2 speakers, one on the front, and another below; when I watch a movie with 4d-5d music, it feels like Dolby atmos)There a lot a technical advantages too which I dont want to get into (yo...READ MORE"
"APPLE iPhone SE (White, 256 GB)","Camera is best. Mobile performance is good. 4.7 inch display phone is handy phone. Battery capacity is not good but in this range phone is good . Dual sim phone and one sim slot supported eSim. Better series in iPhone is X ,XS ,XR and 11. Software iOS 14.3 is latest.READ MORE"
"APPLE iPhone SE (White, 256 GB)",Great camera for pics and videos Battery life is good so far with some setting turn of which i never use and when i use i turn those on and i use it in power saving mode all the time so a full day with light gaming of 1hr or more using camera for 1hr or more listening music in my car on youtube and Bluetooth on for couple of hours it gives me full day of battery varing from 4/5 to 6/7 hours sot per dayPerformance is top notch plays every game and every task with easeVery premium phone look...READ MORE
"APPLE iPhone SE (White, 256 GB)","I have Purchased The new Iphone SE 2020 on 20th May 2020, So based on my usage for a week I can rate the product as follows* Pros: 1) Display quality seems to be very good.              2) Camera quality is excellent , takes a very sharp images without any blurriness.              3) Touch sensor works very precisely              4) Durability of the phone is good as the quality of body is made of 6000K aluminum which is one of the most durable aluminum in the mobile-industry           ...READ MORE"
"APPLE iPhone SE (White, 256 GB)",I really love to use ios😍..Apple is my Favourite brand 🔥... I really love this phone. It was easy to hold and It was very fast processing mobile. In Future I will always purchase Apple mobile😍 Thank You Apple and Flipkart.READ MORE
"APPLE iPhone SE (White, 256 GB)","After using this Device as my daily driver for over a month i can say that , It’s inbuilt AI and Machine Learning is so good that it manages all my things by itself, and even after having a small battery of 1800 MAH, it performs all day with some juice left, which is impressive. Awesome Camera, amazing Performance thanks to A13 Bionic. Suggestion go for 128GB it will help you in long run. Overall a very good and nice product.READ MORE"
"APPLE iPhone SE (White, 256 GB)",Can be surely preferred as your first iphone Value for money Some what battery is not sufficient but as we already know about the batteries of iphone Camera is up to mark but there is insufficiency of night mode wideangle mode but that’s ok its not a big deal Display performance is good enough Overall lookup is impressive and off course attractive Speakers are mind blowing dual speaker setup which is quite loud compared to others At this price range this phone is best if you are intere...READ MORE
"APPLE iPhone 12 (Red, 256 GB)","Bought First Apple product, Awesome design and look.Happy with the performance but little disappointed with no charger and headphone at this price that's why 4 star given.Anyways enjoying the one of the finest iPhone available in Market..Thanks to flipkart for fast delivery.READ MORE"
"APPLE iPhone 12 (Red, 256 GB)","Perfect phone , Apple after allGo for it eyes closed if in the budget.Camera best quality, crystal clear photos and super stable videos at 4k 30/60 fps,best slow motion in the phone ever.Performance : best then any android (even 1+ 9 pro )Battery life  last for a day use anyhow.Super smooth software experience.Topnotch security level 💯Very lightweight to hold.READ MORE"
"APPLE iPhone 12 (Red, 256 GB)","I really m glad that i went for i phone in place of all other android devices like the Samsung S series nd one plus . Also , m amazed by the battery life in this i phone . Single charge and its last for a day easily ..Even the gaming experience was greatREAD MORE"
"APPLE iPhone 12 (Red, 256 GB)","Delightful phone, the phone is just a peice of art, sleek, eye catchy, super fast and got everything u need...best one availableREAD MORE"
"APPLE iPhone 12 (Red, 256 GB)",Green colour is charming and priceless    No weight this iPhone       Totally mind blowing     Battery backup is not best of best but overall hall day backup normally usage  After update new version battery backup superb hall day easily use it     Camera quality awesome night mode superb     Display and 4K video look like live scene      Continue live internet use 7 or 8 hour battery backupREAD MORE
"APPLE iPhone 12 (Red, 256 GB)","Switched from Android to iPhone and this transition was really smooth due to its easier GUI. I bought this 128 Gb variant and Didn’t waited for iPhone 13 as iPhone 12 has all ,what one need in a perfect phone. In person white colour seems much sexier than purple and black. Attached pics for the reference.1.OLED Screen is good but by default its much of a warmer tone.You can disable the True tone option.Dark mode is lit 🔥🔥2.Battery 🔋 lasts a day with Wifi ,location and Mobile Data on. Go...READ MORE"
"APPLE iPhone 12 (Red, 256 GB)","Top class performance  and battery backup too. Charges quickly if u are using a 20w charger. Night mode is good , HDR mode works flawlessly. VFM phone.READ MORE"
"APPLE iPhone 12 (Red, 256 GB)",This was an awesome buy. I bought this phone for my father who was upgrading from an iPhone 6. He is very happy with this phone. The size is really good. He said that it was even more comfortable to hold than the 6 as it had flat sides. It is Smaller than most android phones but big enough for anything and everything.The performance is Stellar. You won't notice any lag and it's very fast. Ram management is good too. And the phone stays at a reasonable temperature even when using Gmaps. Th...READ MORE
"APPLE iPhone 12 (Red, 256 GB)","I bought this iphone 12 in big billion days and saved alot thank you so much Flipkart for this amazing deal. The phone is great and has perfect camera, security and performance is ver good of this  phone. No lack at all.Battery backup is good you can spend a single day without charging it.Size is perfect as iPhone 11 has same screen size but diffcult to carry but this device is light and perfect in size.I give 4 star because they don’t other accessories now with iPhone.READ MORE"
"APPLE iPhone 12 (Red, 256 GB)","The Product is fantastic with great nay awesome camera.Battery management is good but still could be better.Display is very beautiful and treat to watch videos.Design is good, gives vintage iphone kind of look.READ MORE"
"APPLE iPhone 12 (Red, 256 GB)","It’s my first iPhone ever and I bought it with my earned money through part time jobs in college✌️I am a tech freak so you can trust my views -- A14 Bionic is the fastest, most efficient and reliable processor till date- The camera focuses so quickly that you can take DSLR quality photos.- The screen size 6.1 inches is the most comfortable screen size out there and the OLED retina XDR display is so crisp and everything feels real.- The stereo speakers are so clear even on high volume an...READ MORE"
"APPLE iPhone 12 (Red, 256 GB)",Night mode is simply amazing and give you a clear and crisp image even when you are in dark.READ MORE
"APPLE iPhone 12 (Red, 256 GB)","Excellent product worth for every penny, writing this review after using 7 days, earlier was using iPhone 6Plus now on iPhone 12 😍, faster then anything this else.Excellent Picture quality.Just loved it.!!READ MORE"
"APPLE iPhone 12 (Red, 256 GB)",The brand is very trustworthy and i got genuine pice at a very low cost.I ordered the green one and trust me the colour was amazing.All the colours but specifically green and purple are nice for look.Thanks to flipkart❤️READ MORE
"APPLE iPhone 12 (Red, 256 GB)",Thanks flipkart i trust you got my device perfectly loved it best phone in it's segmentREAD MORE
"APPLE iPhone 12 (Red, 256 GB)","Almost 1month of purshase and i am loving it . Great for photography and videography and trust me the stability of video is awesome . High end performence in Gaming , the only problem is that it heats up a little while playing Bgmi but if u play in a AC room then there's no issue .The boxy look of iphone 12 is very good and it gives a premium feel while holding . worth buying . also if you are confused between iph 11 or iph12 then close your eyes and go for iphone 12 .READ MORE"
"APPLE iPhone 12 (Red, 256 GB)",I got my product after 10 days from my ordered date but never mind finally i received my iphone 12 its crazyyyyy Trust me if you wanna have any handy Handset and high performance within your budget then you can go for this Its truly UnbeatableREAD MORE
"APPLE iPhone 12 (Red, 256 GB)","Wow superb camera phone Very smooth speed and no lag , iphone is the king always Its a beautiful productREAD MORE"
"APPLE iPhone 12 (Red, 256 GB)",Excellent product worth every penny right this review after using 7 days earlier was using phone iPhone 6s now on iPhone 12😍😍 faster than anything this else… excellent picture quality just love it iPhone12READ MORE
"APPLE iPhone 12 (Red, 256 GB)",Product is very fantastic i am just love it. Display is awesome. Performance like buttery smooth. Iam android user before 6year but never experience like this performance. You can definitely go for this. Due to late delivery i give only three star.READ MORE
"APPLE iPhone 12 (Red, 256 GB)","iPhone 6S Plus 64GB -> iPhone 12 128GBMy 2nd iPhone, upgraded after 5 years.Gorgeous display, stunning new blue colour, excellent camera, best hardware-software combination, that’s how I would describe iPhone 12 as a package. 😊Even though my previous iPhone had a 5.5” display and this one has 6.1” display, its overall body size is much smaller. Had to get used to it initially 🙂Opening/closing/loading of apps is fast. No issues there. Video playback on this screen looks gorgeous. Took...READ MORE"
"APPLE iPhone 12 (Red, 256 GB)",Best in every department. ❤️I upgraded on iPhone from Samsung S20plus and after use almost 10 days I realise that it’s my good decision.READ MORE
"APPLE iPhone 12 (Red, 256 GB)",Awesome phone … value for money.. Happy with battery life.. Awesome camera features… look at the images snapped using the phone… easy to use.. Just feared about getting scratch at back glass… but using cover helped it…READ MORE
"APPLE iPhone 12 (Red, 256 GB)","The best is yet to come, I am really happy with the product was delivered on time by Flipkart, over all liked the colours it’s a dream come to true to finally have an iPhone. Thank you FlipkartREAD MORE"
"APPLE iPhone 12 (Red, 256 GB)","Best ever delivery by flipkart, got this phone in less than 24hrs, really impressed by the delivery, this is my first ever ios device, and i'm really impressed by its features, camera quality, awesome stereo speaker, oled display is awesome but have some warmth feeling making display little bit yellow, battery backup is awesome.READ MORE"
"APPLE iPhone 12 (Red, 256 GB)","My 1st iPhone ever and I’m loving it. Great performance, awesome display, camera is outstanding which comes with heavily priced. But worth it. White color looks super cool. 🎉😊😍READ MORE"
"APPLE iPhone 12 (Red, 256 GB)","Thanx flipkart for value super sale for short time period of 1hour😁, flipkart might need to work on faster deliveryIphone 12 which i got in best price on flipkart1. Camera performance - superb2. Display - superb3. Interface - AmazingREAD MORE"
"APPLE iPhone 12 (Red, 256 GB)",I am first time use iphone very fast performance battery backup to good iphone unic features copy paste double tap screen shot extra very help ful  camera low light very good but camera manual mode missing no hug but some time get bugs crome browser totally 9/10 thanks to apple 🍏READ MORE
"APPLE iPhone 12 (Red, 256 GB)","1. First and foremost - The early delivery of Flipkart - The products arrived two days early as expected. 2. First-time IOS user - IOS is superfast3. Built Quality - Excellent4. Display - LED - Excellent5. Photos - Wide-angle - Excellent,  Portrait - Excellent, Panorama - Excellent6. Video - Slowmotion 1080 to 240fps - Excellent, Video 4k @ 64 fps7. In-hand feel - Excellent8. As a status symbol - APPLE no wordsI have purchased in an offer so got it at a reasonable rate. Overall thank...READ MORE"
"APPLE iPhone 12 (Red, 256 GB)","Guys ,this is just Beast at Every Aspect of Configurations, Full Pack with What You want, Like Best Camera , Best Display, Best Battery for whole Day Use, And Everyone know About Processing Speed👌..READ MORE"
"APPLE iPhone 12 mini (Black, 64 GB)",Switched from android.Truecaller not working fully.camera is awesome especially video whether taken in day or night.battery optimisation is great and do buy 20w charger it charges really quick .Itunes to be installed in pc for data transfer.buy cover as it can slip any moment if not careful.Bluetooth works fine.Speaker Sound quality is good u can feel the beats and depth.Apps size is large compared to android so buying 64gb variant makes no sense.Overall I am very satisfied as I needed a hand...READ MORE
"APPLE iPhone 12 mini (Black, 64 GB)",Excellent mobile with great features. Specially the camera quality is next level. If you r a photographer then must go for u don’t need any DSLR even some time the camera is more accurate than beginners DSLRREAD MORE
"APPLE iPhone 12 mini (Black, 64 GB)",Very nice product... i am fully satisfied thankyou to Flipkart for delivering me this wonderful product in safe and an affordable priceREAD MORE
"APPLE iPhone 12 mini (Black, 64 GB)",Apple is always Apple....The introduction of the mini series is another plus point here....I know there are many like me who doesnt want a 6+ inch phone...rather would want one thats easy to hold and use...The iPhone 12 Mini is just that....a powerhouse of a phone packed in to your one palm....I got it for a stellar deal during the BBD ....that's a stellar of an Offer...and the Purple...is just stunning...!READ MORE
"APPLE iPhone 12 mini (Black, 64 GB)",Superb nice phone mini compact But small problem without charger with the box is the problemOverall best phone but battery capacity is only 6hrs a day.READ MORE
"APPLE iPhone 12 mini (Black, 64 GB)",One of the best compact phone. Go for it.Apart from its small battery everything  else is just mind blowing. Value for money.Also a moderate use gives me 6 hrs screen time. Best to enter the ios segment.READ MORE
"APPLE iPhone 12 mini (Black, 64 GB)",Simply Awesome 🔥My first ios device and love it ❤️Blindly go for it if battery backup is not a big deal 😇Its like a Nano car body with Ferrari engine 😝READ MORE
"APPLE iPhone 12 mini (Black, 64 GB)","Have been using the 12 Mini for 7 plus months now and from my usage its one of the best ‘true’ compact phone in its segment. Bought the phone last year during Big Billion days. •Battery health dropped to 99 after 7 months 💔. I’m a light casual user not much of a gamer, photo and video editing is what I do most out of the battery and the battery life hasn’t disappointed me. •I take videos at 4K HDR 30 fps and boy! my IG reels look damn fine.😝•Night photography even with the Ultrawide lens...READ MORE"
"APPLE iPhone 12 mini (Black, 64 GB)",really awesome 😍 after 6 years. Am upgrade to 12mini .. performance wise  ultimate mobile. battery backup is average 6 to 7hrs.. performance wise killer like a pro 👽READ MORE
"APPLE iPhone 12 mini (Black, 64 GB)","Apple iPhone 12 mini is incredible, peaceful to hold on one hand and type a message or browse a website, screen size is bigger, i think the phone size is perfect for me, i was using iPhone SE, it was small as this phone, but screen size was quite small, for me this is the perfect phone.See those incredible pics.READ MORE"
"APPLE iPhone 12 mini (Black, 64 GB)",I love this phone handfree smooth and camera awesome u can calm this cute iPhoneREAD MORE
"APPLE iPhone 12 mini (Black, 64 GB)",Simply Awesome..feels like my old iPhone 5S but it’s better..I loved it. Screen size also perfect for me😍 and when we talk about Images..it’s too good other than any android phone😅.READ MORE
"APPLE iPhone 12 mini (Black, 64 GB)","If you're in the market for a compact phone with probably the best cameras in a phone today, that does not sacrifice on performance or any of the flagship features then your decision must start and end with an iPhone. First of all Apple has created something that is a throwback to the best smartphones ever designed - the iphone 5 and 5S. While doing so Apple made sure that it did not compromise on power or performance. The 12 mini has all the features (ALL OF THEM!) of the bigger iPhone 12 - ...READ MORE"
"APPLE iPhone 12 mini (Black, 64 GB)",I love with this this is a perfect form factor mobile performance is ultimate.don’t think like a small display it is better and enough size display clarity is superb camera is ultimate.battery life is average.READ MORE
"APPLE iPhone 12 mini (Black, 64 GB)","I am using iphone 12 mini around 3 months.I got in BBD Sale. It's too handy that I expected. If you are looking for a personal phone for use you should go. Screen is ultra smooth buttery. Brightness is awesome 👍. Camera too good. Battery life is impressive as it is low MAH. And last sounds- I am speechless. Stereo dual speaker. night mood capture also very very good, image stabilization damn good.READ MORE"
"APPLE iPhone 12 mini (Black, 64 GB)","Awesome Purchase…Firstly, thank you Flipkart for delivering fast and genuine product…I’ve been always fan of apple’s products since my college days. Earlier I was using IPhone 7 and skipped other series of IPhone and jumped directly in 12 series. Just go for it without hesitation.READ MORE"
"APPLE iPhone 12 mini (Black, 64 GB)","It's a new phone I've bought and till today I'm totally satisfied with this product 😊 good job Flipkart. Last year I brought an iPhone XR from Flipkart. Which is till date a wonderful and a problem less phone. And this year few days back, I bought this iPhone 12mini. This mini I gifted to my fiancee(babe) and she's more than happy. Moreover she just loved the color ans of course the phone too. All this is sufficient for me 😊 Therefore I would like to thank Flipkart for making this phone a d...READ MORE"
"APPLE iPhone 12 mini (Black, 64 GB)","Blast .past .fastBest phone ever, it’s night camera is just awesome, and battery is really good, goes throughout the day and wide angle is like no other phone, nothing else!!!!Really satisfied with the phone.“There is no phone like like iPhone” that’s it!!!!!READ MORE"
"APPLE iPhone 12 mini (Black, 64 GB)","The product is good, there isn’t any much of new features it’s same as previous but the camera quality has been upgraded and the phone is very handy and I love that, basically that’s the Main reason why I bought this phone that’s all, when you have all features in a small handy product! What  else you need :D I felt the performance is bit slow as compared to one plus phones, but never the less iPhone is an iPhone lol, go for it. Legit product delivered by Flipkart, no defaults or scams, good...READ MORE"
"APPLE iPhone 12 mini (Black, 64 GB)","This phone is looking wise small but not It is pretty good and Comfortable .. looks rich in hand, very premium.Come to camera iphone 11 and 12 mini are same The only difference in camera is night mode on 12 mini is too good even it works for wide angle also 😍Battery back up not bad.. 🙂decent for average user And this phone is comes with 5g bands😍 …I am satisfied with this phone My first iphone 12 mini 😍READ MORE"
"APPLE iPhone 12 mini (Black, 64 GB)",Switched from iPhone 6s to this device. Surprisingly it’s more than what I expected. I was a bit worried about the battery but it turned out to be amazing and lasts 1 day easily with a normal usage for a guy like me whose screen time is around 8-9 hours a day.Screen size is perfect and handy. 😍This is the future! 💙READ MORE
"APPLE iPhone 12 mini (Black, 64 GB)","Camera is good no arguing with that , the processor is really powerful helps me edit  images and video faster …. Battery life is decent 6-7 hours   Totally worth it if you watch video and movies on mobile  very good colour details you can see …. You cannot play pubg very comfortably on this phone because of its size …..totally worth it for meREAD MORE"
"APPLE iPhone 12 mini (Black, 64 GB)","Just bought this pocket beast for my beautiful wife on the auspicious occasion of Bengali New Year.. So I'm gonna write this is review after 15 day usage.. I'll explain why I gave 4 stars..1st star for its camera.. It allows you to click superb photos, especially at night.. Selfie is quite detailed too.. Colours are almost true..2nd star for excellent video quality.. Provides good stability and records true sounds..3rd star for its super smooth buttery performance.. We both shifted to i...READ MORE"
"APPLE iPhone 12 mini (Black, 64 GB)",Good phone at this price point Camera is by far the best among all other phones. Wide angle lens is quite accurate with colours and distortion is manageable. Portrait AI is good. HDR gives a sense of false positivity but makes the picture looks better compared to a dslr.iOS doesn't hang and makes multitasking pretty easy.Battery is ok. Extensive user like me (9-10h) screen time needs to charge twice daily.considering the usage its ok.Screen size and display is awesome. Fits into jeans eas...READ MORE
"APPLE iPhone 12 mini (Black, 64 GB)","It is a decent product apt for working people who more time on using necessary applications for online transactions, work discussions, official dashboards and other significant tasks.  The size is so nice for my small palms… I am so happy to buy this beautifully smart product😍😍READ MORE"
"APPLE iPhone 12 mini (Black, 64 GB)",My first iphone look like a beautiful value for money bast seller I am very happy thank you for flipkartREAD MORE
"APPLE iPhone 12 mini (Black, 64 GB)",As I am iPhone user since 2010 and up till now using it.Almost a decade I haven’t face any problem. One can trust blindly ❤️ this time I purchase online with having doubts but  when I received my parcel just loved it.Flipkart maintained the trust. I went to the Apple store to check the originality and warranty and I satisfied and Happily...Thank you FlipkartREAD MORE
"APPLE iPhone 12 mini (Black, 64 GB)","Very good product thanks to Flipkart, valuable for money , my ratings 5/5 Camera quality is very good performance very goodREAD MORE"
"APPLE iPhone 12 mini (Black, 64 GB)","I switched from an iPhone 6s to a 12 mini and the difference is incredible. Before buying the 12 mini, the two complaints I heard most often from reviewers were about low battery life and the lack of a 120 Hz display. However, especially coming from an older iPhone, I find the battery life to be more than satisfactory and iOS is already so smooth that I hardly notice the lack of a high refresh rate. The main reason for my purchase is its size, so easy to handle and just the way i wanted. Also...READ MORE"
"APPLE iPhone 12 mini (Black, 64 GB)",The best phone in the market Display very goodComfortable  yes very much Just need a more big battery size Everything else is coolShould gonna have a try on this phone tooo much handy easy to useREAD MORE
"APPLE iPhone 12 mini (Black, 128 GB)",Switched from android.Truecaller not working fully.camera is awesome especially video whether taken in day or night.battery optimisation is great and do buy 20w charger it charges really quick .Itunes to be installed in pc for data transfer.buy cover as it can slip any moment if not careful.Bluetooth works fine.Speaker Sound quality is good u can feel the beats and depth.Apps size is large compared to android so buying 64gb variant makes no sense.Overall I am very satisfied as I needed a hand...READ MORE
"APPLE iPhone 12 mini (Black, 128 GB)",Excellent mobile with great features. Specially the camera quality is next level. If you r a photographer then must go for u don’t need any DSLR even some time the camera is more accurate than beginners DSLRREAD MORE
"APPLE iPhone 12 mini (Black, 128 GB)",Very nice product... i am fully satisfied thankyou to Flipkart for delivering me this wonderful product in safe and an affordable priceREAD MORE
"APPLE iPhone 12 mini (Black, 128 GB)",Apple is always Apple....The introduction of the mini series is another plus point here....I know there are many like me who doesnt want a 6+ inch phone...rather would want one thats easy to hold and use...The iPhone 12 Mini is just that....a powerhouse of a phone packed in to your one palm....I got it for a stellar deal during the BBD ....that's a stellar of an Offer...and the Purple...is just stunning...!READ MORE
"APPLE iPhone 12 mini (Black, 128 GB)",Superb nice phone mini compact But small problem without charger with the box is the problemOverall best phone but battery capacity is only 6hrs a day.READ MORE
"APPLE iPhone 12 mini (Black, 128 GB)",One of the best compact phone. Go for it.Apart from its small battery everything  else is just mind blowing. Value for money.Also a moderate use gives me 6 hrs screen time. Best to enter the ios segment.READ MORE
"APPLE iPhone 12 mini (Black, 128 GB)",Simply Awesome 🔥My first ios device and love it ❤️Blindly go for it if battery backup is not a big deal 😇Its like a Nano car body with Ferrari engine 😝READ MORE
"APPLE iPhone 12 mini (Black, 128 GB)","Have been using the 12 Mini for 7 plus months now and from my usage its one of the best ‘true’ compact phone in its segment. Bought the phone last year during Big Billion days. •Battery health dropped to 99 after 7 months 💔. I’m a light casual user not much of a gamer, photo and video editing is what I do most out of the battery and the battery life hasn’t disappointed me. •I take videos at 4K HDR 30 fps and boy! my IG reels look damn fine.😝•Night photography even with the Ultrawide lens...READ MORE"
